[ 0.0148354  0.9851646]
[ 0.70685453  0.29314547]
[ 0.00550137  0.99449863]
[ 0.10989768  0.89010232]
[ 0.66288225  0.33711775]
[ 0.27115865  0.72884135]
[ 0.00649455  0.99350545]
[ 0.3380058  0.6619942]
[ 0.31234743  0.68765257]
[ 0.08472984  0.91527016]
[ 0.05820226  0.94179774]
[ 0.07461762  0.92538238]
[ 0.10996955  0.89003045]
[ 0.05690015  0.94309985]
[ 0.12386342  0.87613658]
[ 0.13403461  0.86596539]
[ 0.16192684  0.83807316]
[ 0.09252877  0.90747123]
[ 0.47054686  0.52945314]
[ 0.10865465  0.89134535]
[ 0.19012511  0.80987489]
[ 0.21214514  0.78785486]
[ 0.20915962  0.79084038]
[ 0.72500707  0.27499293]
[ 0.19308233  0.80691767]
[ 0.20238097  0.79761903]
[ 0.31632409  0.68367591]
[ 0.35956808  0.64043192]
[ 0.14807127  0.85192873]
[ 0.10798673  0.89201327]
[ 0.72809218  0.27190782]
[ 0.00482717  0.99517283]
[ 0.01001232  0.98998768]
[ 0.31236524  0.68763476]
[ 0.29458973  0.70541027]
[ 0.02386642  0.97613358]
[ 0.08484391  0.91515609]
[ 0.02986203  0.97013797]
[ 0.05349237  0.94650763]
[ 0.12377305  0.87622695]
[ 0.07192714  0.92807286]
[ 0.39847441  0.60152559]
[ 0.28018372  0.71981628]
[ 0.08467877  0.91532123]
[ 0.19903162  0.80096838]
[ 0.45628886  0.54371114]
[ 0.35273512  0.64726488]
[ 0.04095356  0.95904644]
[ 0.2662452  0.7337548]
[ 0.25686501  0.74313499]
[ 0.21214514  0.78785486]
[ 0.33112902  0.66887098]
[ 0.30791371  0.69208629]
[ 0.27922701  0.72077299]
[ 0.99648617  0.00351383]
[ 0.58950248  0.41049752]
[ 0.1448273  0.8551727]
[ 0.18874346  0.81125654]
[ 0.29458973  0.70541027]
[ 0.0731274  0.9268726]
[ 0.27860051  0.72139949]
[ 0.31965003  0.68034997]
[ 0.36092262  0.63907738]
[ 0.04035501  0.95964499]
[ 0.29439803  0.70560197]
[ 0.65314653  0.34685347]
[ 0.06275782  0.93724218]
[ 0.25531999  0.74468001]
[ 0.36227563  0.63772437]
[ 0.23400533  0.76599467]
[ 0.8729729  0.1270271]
[ 0.14449239  0.85550761]
[ 0.22801438  0.77198562]
[ 0.053313  0.946687]
[ 0.53696577  0.46303423]
[ 0.03612166  0.96387834]
[ 0.37432587  0.62567413]
[ 0.46867829  0.53132171]
[ 0.26487802  0.73512198]
[ 0.44634014  0.55365986]
[ 0.48203958  0.51796042]
[ 0.441985  0.558015]
[ 0.396352  0.603648]
[ 0.70134053  0.29865947]
[ 0.87537333  0.12462667]
[ 0.99704228  0.00295772]
[ 0.36910208  0.63089792]
[ 0.07817029  0.92182971]
[ 0.09291338  0.90708662]
[ 0.36144013  0.63855987]
[ 0.13240635  0.86759365]
[ 0.05430459  0.94569541]
[ 0.06774946  0.93225054]
[ 0.57171406  0.42828594]
[ 0.38250776  0.61749224]
[ 0.16558052  0.83441948]
[ 0.00814393  0.99185607]
[ 0.13462674  0.86537326]
[ 0.07248929  0.92751071]
[ 0.09886193  0.90113807]
[ 0.1830909  0.8169091]
[ 0.02133763  0.97866237]
[ 0.21214514  0.78785486]
[ 0.64614055  0.35385945]
[ 0.21214514  0.78785486]
[ 0.10966621  0.89033379]
[ 0.61985586  0.38014414]
[ 0.22696127  0.77303873]
[ 0.21206366  0.78793634]
[ 0.08678248  0.91321752]
[ 0.37750997  0.62249003]
[ 0.24571274  0.75428726]
[ 0.24803722  0.75196278]
[ 0.07082277  0.92917723]
[ 0.17290026  0.82709974]
[ 0.2028149  0.7971851]
[ 0.0672803  0.9327197]
[ 0.17919987  0.82080013]
[ 0.27115865  0.72884135]
[ 0.34417036  0.65582964]
[ 0.4385135  0.5614865]
[ 0.20600144  0.79399856]
[ 0.18032137  0.81967863]
[ 0.22801438  0.77198562]
[ 0.16436906  0.83563094]
[ 0.06972094  0.93027906]
[ 0.03701165  0.96298835]
[ 0.11465308  0.88534692]
[ 0.27269717  0.72730283]
[ 0.37432587  0.62567413]
[ 0.11941246  0.88058754]
[ 0.37915538  0.62084462]
[ 0.34954306  0.65045694]
[ 0.99704228  0.00295772]
[ 0.29504335  0.70495665]
[ 0.21327962  0.78672038]
[ 0.1840171  0.8159829]
[ 0.00897763  0.99102237]
[ 0.24214865  0.75785135]
[ 0.38769944  0.61230056]
[ 0.02344619  0.97655381]
[ 0.06101711  0.93898289]
[ 0.14777285  0.85222715]
[ 0.31234743  0.68765257]
[ 0.31234743  0.68765257]
[ 0.0121114  0.9878886]
[ 0.05454249  0.94545751]
[ 0.31311225  0.68688775]
[ 0.05980336  0.94019664]
[ 0.32180001  0.67819999]
[ 0.57932371  0.42067629]
[ 0.26888269  0.73111731]
[ 0.14224346  0.85775654]
[ 0.23919773  0.76080227]
[ 0.53711531  0.46288469]
[ 0.4323506  0.5676494]
[ 0.21214514  0.78785486]
[  9.21106354e-04   9.99078894e-01]
[ 0.13143236  0.86856764]
[ 0.04362766  0.95637234]
[ 0.20934651  0.79065349]
[ 0.0027713  0.9972287]
[ 0.61818891  0.38181109]
[ 0.57795568  0.42204432]
[ 0.56690413  0.43309587]
[ 0.5107792  0.4892208]
[ 0.21838062  0.78161938]
[ 0.21214514  0.78785486]
[ 0.29184342  0.70815658]
[ 0.31234743  0.68765257]
[ 0.15657114  0.84342886]
[ 0.31504901  0.68495099]
[ 0.01431371  0.98568629]
[ 0.24504467  0.75495533]
[ 0.14660902  0.85339098]
[ 0.08801325  0.91198675]
[ 0.08702108  0.91297892]
[ 0.04025251  0.95974749]
[ 0.20288558  0.79711442]
[ 0.54334905  0.45665095]
[ 0.57439317  0.42560683]
[ 0.30123605  0.69876395]
[ 0.48580755  0.51419245]
[ 0.22801438  0.77198562]
[ 0.05678413  0.94321587]
[ 0.25913712  0.74086288]
[ 0.21214514  0.78785486]
[ 0.01567676  0.98432324]
[ 0.34966063  0.65033937]
[ 0.11485978  0.88514022]
[ 0.08800801  0.91199199]
[ 0.05204708  0.94795292]
[ 0.02231969  0.97768031]
[ 0.03845196  0.96154804]
[ 0.17455053  0.82544947]
[ 0.61818891  0.38181109]
[ 0.29458973  0.70541027]
[ 0.41992643  0.58007357]
[ 0.16558052  0.83441948]
[ 0.02534225  0.97465775]
[ 0.02754399  0.97245601]
[ 0.01171802  0.98828198]
[ 0.31234743  0.68765257]
[ 0.06774946  0.93225054]
[ 0.08170316  0.91829684]
[ 0.41092284  0.58907716]
[ 0.27218351  0.72781649]
[ 0.30571979  0.69428021]
[ 0.14149528  0.85850472]
[ 0.16558052  0.83441948]
[ 0.32147212  0.67852788]
[ 0.18384145  0.81615855]
[ 0.09291338  0.90708662]
[ 0.68914881  0.31085119]
[ 0.36058717  0.63941283]
[ 0.24691219  0.75308781]
[ 0.35956808  0.64043192]
[ 0.25767747  0.74232253]
[ 0.12234808  0.87765192]
[ 0.13224649  0.86775351]
[ 0.02824925  0.97175075]
[ 0.07038261  0.92961739]
[ 0.0358839  0.9641161]
[ 0.08604674  0.91395326]
[ 0.02562281  0.97437719]
[ 0.30678709  0.69321291]
[ 0.01431371  0.98568629]
[ 0.70685453  0.29314547]
[ 0.58854732  0.41145268]
[ 0.39309893  0.60690107]
[ 0.17511388  0.82488612]
[ 0.43750854  0.56249146]
[ 0.24109808  0.75890192]
[ 0.5649576  0.4350424]
[ 0.04324206  0.95675794]
[ 0.24520167  0.75479833]
[ 0.23027333  0.76972667]
[ 0.22009326  0.77990674]
[ 0.58202618  0.41797382]
[ 0.14989354  0.85010646]
[ 0.21214514  0.78785486]
[ 0.01608906  0.98391094]
[ 0.02775823  0.97224177]
[ 0.5113535  0.4886465]
[ 0.29458973  0.70541027]
[ 0.21825192  0.78174808]
[ 0.39382258  0.60617742]
[ 0.15904231  0.84095769]
[ 0.40617447  0.59382553]
[ 0.61818891  0.38181109]
[ 0.13370966  0.86629034]
[ 0.03040553  0.96959447]
[ 0.28725064  0.71274936]
[ 0.48503316  0.51496684]
[ 0.12421215  0.87578785]
[ 0.31632409  0.68367591]
[ 0.09894187  0.90105813]
[ 0.26648415  0.73351585]
[ 0.19418658  0.80581342]
[ 0.46479358  0.53520642]
[ 0.09886193  0.90113807]
[ 0.1040928  0.8959072]
[ 0.6579616  0.3420384]
[ 0.14628924  0.85371076]
[ 0.09252877  0.90747123]
[ 0.12321506  0.87678494]
[ 0.03406276  0.96593724]
[ 0.36150469  0.63849531]
[ 0.47294503  0.52705497]
[ 0.75146667  0.24853333]
[ 0.62026116  0.37973884]
[ 0.60737898  0.39262102]
[ 0.27818847  0.72181153]
[ 0.0999048  0.9000952]
[  9.21106354e-04   9.99078894e-01]
[ 0.09252877  0.90747123]
[ 0.12515527  0.87484473]
[ 0.70780388  0.29219612]
[ 0.11741129  0.88258871]
[ 0.12557884  0.87442116]
[ 0.51050787  0.48949213]
[ 0.43346077  0.56653923]
[ 0.09291338  0.90708662]
[ 0.05634127  0.94365873]
[ 0.44647999  0.55352001]
[ 0.42775675  0.57224325]
[ 0.07870624  0.92129376]
[ 0.03274331  0.96725669]
[ 0.27115865  0.72884135]
[ 0.50478904  0.49521096]
[ 0.00249141  0.99750859]
[ 0.32762761  0.67237239]
[ 0.61667997  0.38332003]
[ 0.19900923  0.80099077]
[ 0.31782417  0.68217583]
[ 0.119238  0.880762]
[ 0.2844481  0.7155519]
[ 0.20505324  0.79494676]
[ 0.52964232  0.47035768]
[ 0.32070195  0.67929805]
[ 0.21214514  0.78785486]
[ 0.22706336  0.77293664]
[ 0.04528799  0.95471201]
[ 0.77717454  0.22282546]
[ 0.74697774  0.25302226]
[ 0.27868167  0.72131833]
[ 0.437222  0.562778]
[ 0.36845258  0.63154742]
[ 0.11931314  0.88068686]
[ 0.27115865  0.72884135]
[ 0.21121588  0.78878412]
[ 0.05640012  0.94359988]
[ 0.08427295  0.91572705]
[ 0.43128691  0.56871309]
[ 0.52333929  0.47666071]
[ 0.20319073  0.79680927]
[ 0.20510397  0.79489603]
[ 0.05582  0.94418]
[ 0.26163892  0.73836108]
[ 0.07816284  0.92183716]
[ 0.39437063  0.60562937]
[ 0.01988476  0.98011524]
[ 0.52250736  0.47749264]
[ 0.30661698  0.69338302]
[ 0.27115865  0.72884135]
[ 0.45562017  0.54437983]
[ 0.21214514  0.78785486]
[ 0.21214514  0.78785486]
[ 0.04369446  0.95630554]
[ 0.24715006  0.75284994]
[ 0.02754399  0.97245601]
[ 0.01152155  0.98847845]
[ 0.21214514  0.78785486]
[ 0.16344408  0.83655592]
[ 0.65108011  0.34891989]
[ 0.35470848  0.64529152]
[ 0.63865638  0.36134362]
[ 0.18779883  0.81220117]
[ 0.44468532  0.55531468]
[ 0.21449963  0.78550037]
[ 0.06890218  0.93109782]
[ 0.47950853  0.52049147]
[ 0.07539184  0.92460816]
[ 0.26440698  0.73559302]
[ 0.3711577  0.6288423]
[ 0.40611848  0.59388152]
[ 0.23448384  0.76551616]
[ 0.13765437  0.86234563]
[ 0.10809205  0.89190795]
[ 0.09252877  0.90747123]
[ 0.01756919  0.98243081]
[ 0.06854626  0.93145374]
[ 0.17417723  0.82582277]
[ 0.13375803  0.86624197]
[ 0.21214514  0.78785486]
[ 0.00436038  0.99563962]
[ 0.06004362  0.93995638]
[ 0.11376939  0.88623061]
[ 0.10423696  0.89576304]
[ 0.25512156  0.74487844]
[ 0.02985618  0.97014382]
[ 0.22855074  0.77144926]
[ 0.05969314  0.94030686]
[ 0.01408551  0.98591449]
[ 0.13147893  0.86852107]
[ 0.17035211  0.82964789]
[ 0.11980404  0.88019596]
[ 0.01432699  0.98567301]
[ 0.65453267  0.34546733]
[ 0.21214514  0.78785486]
[ 0.11501785  0.88498215]
[ 0.11414224  0.88585776]
[ 0.07888751  0.92111249]
[ 0.32864588  0.67135412]
[ 0.119238  0.880762]
[ 0.05834702  0.94165298]
[ 0.09901428  0.90098572]
[ 0.31632409  0.68367591]
[ 0.29458973  0.70541027]
[ 0.02323297  0.97676703]
[ 0.09886193  0.90113807]
[ 0.04564581  0.95435419]
[ 0.26839438  0.73160562]
[ 0.14732641  0.85267359]
[ 0.35595988  0.64404012]
[ 0.33539367  0.66460633]
[ 0.1566135  0.8433865]
[ 0.09251344  0.90748656]
[ 0.34892163  0.65107837]
[ 0.15577569  0.84422431]
[ 0.47565924  0.52434076]
[ 0.40372823  0.59627177]
[ 0.31234743  0.68765257]
[ 0.07098376  0.92901624]
[ 0.10550041  0.89449959]
[ 0.10769121  0.89230879]
[ 0.14171697  0.85828303]
[ 0.11825092  0.88174908]
[ 0.20290477  0.79709523]
[ 0.02338002  0.97661998]
[ 0.24009857  0.75990143]
[ 0.08788269  0.91211731]
[ 0.17366193  0.82633807]
[ 0.22752407  0.77247593]
[ 0.25382566  0.74617434]
[ 0.38328475  0.61671525]
[ 0.16044102  0.83955898]
[ 0.06231303  0.93768697]
[ 0.17764464  0.82235536]
[ 0.15575336  0.84424664]
[ 0.05813912  0.94186088]
[ 0.21040235  0.78959765]
[ 0.66651114  0.33348886]
[ 0.91724134  0.08275866]
[ 0.03892068  0.96107932]
[ 0.3873592  0.6126408]
[ 0.40913221  0.59086779]
[ 0.15423523  0.84576477]
[ 0.22801438  0.77198562]
[ 0.17960171  0.82039829]
[ 0.25883976  0.74116024]
[ 0.05451433  0.94548567]
[ 0.38264419  0.61735581]
[ 0.39613914  0.60386086]
[ 0.14202689  0.85797311]
[ 0.02472303  0.97527697]
[ 0.25318274  0.74681726]
[ 0.51572815  0.48427185]
[ 0.51078416  0.48921584]
[ 0.25360296  0.74639704]
[ 0.06774946  0.93225054]
[ 0.06185832  0.93814168]
[ 0.2245502  0.7754498]
[ 0.19766894  0.80233106]
[ 0.37432587  0.62567413]
[ 0.07794686  0.92205314]
[ 0.25767747  0.74232253]
[ 0.21214514  0.78785486]
[ 0.21231818  0.78768182]
[ 0.64399669  0.35600331]
[ 0.14311109  0.85688891]
[ 0.19012511  0.80987489]
[ 0.03619613  0.96380387]
[ 0.27857009  0.72142991]
[ 0.00249141  0.99750859]
[ 0.67315187  0.32684813]
[ 0.05846534  0.94153466]
[ 0.70685453  0.29314547]
[ 0.31030061  0.68969939]
[ 0.29147035  0.70852965]
[ 0.19827104  0.80172896]
[ 0.0880473  0.9119527]
[ 0.05039318  0.94960682]
[ 0.21214514  0.78785486]
[ 0.02974155  0.97025845]
[ 0.27115865  0.72884135]
[ 0.09002352  0.90997648]
[ 0.78376999  0.21623001]
[ 0.5495786  0.4504214]
[ 0.33733304  0.66266696]
[ 0.41182286  0.58817714]
[ 0.2774417  0.7225583]
[ 0.13208246  0.86791754]
[ 0.21327962  0.78672038]
[ 0.20212881  0.79787119]
[ 0.23152058  0.76847942]
[ 0.27257616  0.72742384]
[ 0.3185397  0.6814603]
[ 0.28105845  0.71894155]
[ 0.37432587  0.62567413]
[ 0.45929007  0.54070993]
[ 0.08484391  0.91515609]
[ 0.0146719  0.9853281]
[ 0.19982943  0.80017057]
[ 0.26254679  0.73745321]
[ 0.03567142  0.96432858]
[ 0.1810982  0.8189018]
[ 0.49889343  0.50110657]
[ 0.16740376  0.83259624]
[ 0.20462079  0.79537921]
[ 0.06774946  0.93225054]
[ 0.03100915  0.96899085]
[ 0.2125237  0.7874763]
[ 0.00294196  0.99705804]
[ 0.04534494  0.95465506]
[ 0.01703186  0.98296814]
[ 0.07781531  0.92218469]
[ 0.40610227  0.59389773]
[ 0.10045873  0.89954127]
[ 0.60351866  0.39648134]
[ 0.09773741  0.90226259]
[ 0.14733733  0.85266267]
[ 0.25040725  0.74959275]
[ 0.24765848  0.75234152]
[ 0.14390212  0.85609788]
[ 0.31234743  0.68765257]
[ 0.09886193  0.90113807]
[ 0.34439016  0.65560984]
[ 0.07311039  0.92688961]
[ 0.06990858  0.93009142]
[ 0.19605501  0.80394499]
[ 0.23549496  0.76450504]
[ 0.13077527  0.86922473]
[ 0.1100589  0.8899411]
[ 0.11465308  0.88534692]
[ 0.70685453  0.29314547]
[ 0.25040574  0.74959426]
[ 0.26288479  0.73711521]
[ 0.30661698  0.69338302]
[ 0.45206748  0.54793252]
[ 0.18219914  0.81780086]
[ 0.2428813  0.7571187]
[ 0.01988476  0.98011524]
[ 0.23198182  0.76801818]
[ 0.32762761  0.67237239]
[ 0.29596601  0.70403399]
[ 0.34682222  0.65317778]
[ 0.11906649  0.88093351]
[ 0.35956808  0.64043192]
[ 0.03342439  0.96657561]
[ 0.99704228  0.00295772]
[ 0.42981889  0.57018111]
[ 0.21214514  0.78785486]
[ 0.10140689  0.89859311]
[ 0.01982188  0.98017812]
[ 0.17660957  0.82339043]
[ 0.01826821  0.98173179]
[ 0.04308431  0.95691569]
[ 0.29458973  0.70541027]
[ 0.13624342  0.86375658]
[ 0.0117786  0.9882214]
[ 0.1113643  0.8886357]
[ 0.34684736  0.65315264]
[ 0.60663555  0.39336445]
[ 0.09291338  0.90708662]
[ 0.19012511  0.80987489]
[ 0.26984504  0.73015496]
[ 0.35054676  0.64945324]
[ 0.42290901  0.57709099]
[ 0.24885896  0.75114104]
[ 0.13125966  0.86874034]
[ 0.13899125  0.86100875]
[ 0.10788704  0.89211296]
[ 0.38280712  0.61719288]
[ 0.5495786  0.4504214]
[ 0.8368515  0.1631485]
[ 0.18789211  0.81210789]
[ 0.16471362  0.83528638]
[ 0.42004913  0.57995087]
[ 0.40359635  0.59640365]
[ 0.16159924  0.83840076]
[ 0.20822776  0.79177224]
[ 0.6178553  0.3821447]
[ 0.51602799  0.48397201]
[ 0.79721752  0.20278248]
[ 0.31423045  0.68576955]
[ 0.34358228  0.65641772]
[ 0.09443282  0.90556718]
[ 0.10235314  0.89764686]
[ 0.03662102  0.96337898]
[ 0.05818875  0.94181125]
[ 0.36228325  0.63771675]
[ 0.0044975  0.9955025]
[ 0.18165549  0.81834451]
[ 0.04940663  0.95059337]
[ 0.23486617  0.76513383]
[ 0.43373514  0.56626486]
[ 0.07996169  0.92003831]
[ 0.06890218  0.93109782]
[ 0.63916064  0.36083936]
[ 0.50428962  0.49571038]
[ 0.26440698  0.73559302]
[ 0.09490321  0.90509679]
[  7.11752639e-04   9.99288247e-01]
[  9.21106354e-04   9.99078894e-01]
[ 0.04806504  0.95193496]
[ 0.70685453  0.29314547]
[ 0.4885881  0.5114119]
[ 0.38380663  0.61619337]
[ 0.75583303  0.24416697]
[ 0.31999041  0.68000959]
[ 0.06661115  0.93338885]
[ 0.3333206  0.6666794]
[ 0.13056634  0.86943366]
[ 0.04917043  0.95082957]
[ 0.07755328  0.92244672]
[ 0.09800947  0.90199053]
[ 0.08064684  0.91935316]
[ 0.10655783  0.89344217]
[ 0.67039424  0.32960576]
[ 0.4004266  0.5995734]
[ 0.05794308  0.94205692]
[ 0.07847681  0.92152319]
[ 0.27899144  0.72100856]
[ 0.53210253  0.46789747]
[ 0.01988476  0.98011524]
[ 0.1594319  0.8405681]
[ 0.07447711  0.92552289]
[ 0.06134347  0.93865653]
[ 0.31234743  0.68765257]
[ 0.20934651  0.79065349]
[ 0.21214514  0.78785486]
[ 0.356567  0.643433]
[ 0.16352096  0.83647904]
[ 0.37328486  0.62671514]
[ 0.31234743  0.68765257]
[ 0.01624107  0.98375893]
[ 0.24549806  0.75450194]
[ 0.03645149  0.96354851]
[ 0.03336366  0.96663634]
[ 0.22840842  0.77159158]
[ 0.43346077  0.56653923]
[ 0.31234743  0.68765257]
[ 0.05141859  0.94858141]
[ 0.21056797  0.78943203]
[ 0.18144284  0.81855716]
[ 0.19588822  0.80411178]
[ 0.20247447  0.79752553]
[ 0.5495786  0.4504214]
[ 0.09994555  0.90005445]
[ 0.16603989  0.83396011]
[ 0.08800801  0.91199199]
[ 0.03823525  0.96176475]
[ 0.07809234  0.92190766]
[ 0.01988476  0.98011524]
[ 0.63103484  0.36896516]
[ 0.21214514  0.78785486]
[ 0.21214514  0.78785486]
[ 0.18649627  0.81350373]
[ 0.66651114  0.33348886]
[ 0.23453499  0.76546501]
[ 0.74456083  0.25543917]
[ 0.54535762  0.45464238]
[ 0.23964882  0.76035118]
[ 0.37108896  0.62891104]
[ 0.14280198  0.85719802]
[ 0.15156869  0.84843131]
[ 0.02323297  0.97676703]
[ 0.08244341  0.91755659]
[ 0.01546124  0.98453876]
[ 0.02846403  0.97153597]
[ 0.08484391  0.91515609]
[ 0.13377373  0.86622627]
[ 0.4183877  0.5816123]
[ 0.50687498  0.49312502]
[ 0.28840898  0.71159102]
[ 0.08063168  0.91936832]
[ 0.05558354  0.94441646]
[ 0.73298589  0.26701411]
[ 0.13611604  0.86388396]
[ 0.0082541  0.9917459]
[ 0.09291338  0.90708662]
[ 0.11310825  0.88689175]
[ 0.19258583  0.80741417]
[ 0.25541319  0.74458681]
[ 0.70685453  0.29314547]
[ 0.70685453  0.29314547]
[ 0.34501074  0.65498926]
[ 0.99704228  0.00295772]
[ 0.27751288  0.72248712]
[ 0.31234743  0.68765257]
[ 0.37432587  0.62567413]
[ 0.48676429  0.51323571]
[ 0.5495786  0.4504214]
[ 0.46762247  0.53237753]
[ 0.23670357  0.76329643]
[ 0.45193695  0.54806305]
[ 0.10942985  0.89057015]
[ 0.85536843  0.14463157]
[ 0.47577737  0.52422263]
[ 0.37177478  0.62822522]
[ 0.37432587  0.62567413]
[ 0.21214514  0.78785486]
[ 0.82569842  0.17430158]
[ 0.14102694  0.85897306]
[ 0.25138866  0.74861134]
[ 0.41895442  0.58104558]
[ 0.23763838  0.76236162]
[ 0.26384521  0.73615479]
[ 0.36795099  0.63204901]
[ 0.07617288  0.92382712]
[ 0.03076441  0.96923559]
[ 0.46626347  0.53373653]
[ 0.218212  0.781788]
[ 0.06890218  0.93109782]
[ 0.23205236  0.76794764]
[ 0.20676989  0.79323011]
[ 0.43714277  0.56285723]
[ 0.26172331  0.73827669]
[ 0.44695189  0.55304811]
[ 0.34750765  0.65249235]
[ 0.31385842  0.68614158]
[ 0.59824233  0.40175767]
[ 0.13093334  0.86906666]
[ 0.20436148  0.79563852]
[ 0.05042775  0.94957225]
[ 0.23763838  0.76236162]
[ 0.02323297  0.97676703]
[ 0.08565174  0.91434826]
[ 0.01413278  0.98586722]
[ 0.40747136  0.59252864]
[ 0.25592977  0.74407023]
[ 0.08684318  0.91315682]
[ 0.3140548  0.6859452]
[ 0.11231209  0.88768791]
[ 0.01083296  0.98916704]
[ 0.49692903  0.50307097]
[ 0.75204304  0.24795696]
[ 0.51439256  0.48560744]
[ 0.43346077  0.56653923]
[ 0.11418135  0.88581865]
[ 0.29630452  0.70369548]
[ 0.34833004  0.65166996]
[ 0.44660562  0.55339438]
[ 0.13321018  0.86678982]
[ 0.45206748  0.54793252]
[ 0.02663963  0.97336037]
[ 0.46268224  0.53731776]
[ 0.20141054  0.79858946]
[ 0.04501842  0.95498158]
[ 0.1525273  0.8474727]
[ 0.65520702  0.34479298]
[ 0.35002267  0.64997733]
[ 0.26878904  0.73121096]
[ 0.46619334  0.53380666]
[ 0.09886193  0.90113807]
[ 0.78627764  0.21372236]
[ 0.70685453  0.29314547]
[ 0.3510366  0.6489634]
[ 0.33296599  0.66703401]
[ 0.36092262  0.63907738]
[ 0.16888484  0.83111516]
[ 0.23416615  0.76583385]
[ 0.40368478  0.59631522]
[ 0.19359459  0.80640541]
[ 0.39931245  0.60068755]
[ 0.27115865  0.72884135]
[ 0.11665363  0.88334637]
[ 0.19974297  0.80025703]
[ 0.35002267  0.64997733]
[ 0.36759324  0.63240676]
[ 0.31234743  0.68765257]
[ 0.60832783  0.39167217]
[ 0.09268264  0.90731736]
[ 0.06041454  0.93958546]
[ 0.16558052  0.83441948]
[ 0.06890218  0.93109782]
[ 0.47350543  0.52649457]
[ 0.29488803  0.70511197]
[ 0.28245688  0.71754312]
[ 0.33075724  0.66924276]
[ 0.13000777  0.86999223]
[ 0.28752224  0.71247776]
[ 0.04671303  0.95328697]
[ 0.25146297  0.74853703]
[ 0.18867682  0.81132318]
[ 0.11632899  0.88367101]
[ 0.22581176  0.77418824]
[ 0.35956808  0.64043192]
[ 0.60933568  0.39066432]
[ 0.42322392  0.57677608]
[ 0.18661737  0.81338263]
[ 0.07037101  0.92962899]
[ 0.32762761  0.67237239]
[ 0.05400468  0.94599532]
[ 0.52058702  0.47941298]
[ 0.22276409  0.77723591]
[ 0.26174907  0.73825093]
[ 0.13899125  0.86100875]
[ 0.81493491  0.18506509]
[ 0.31632409  0.68367591]
[ 0.31234743  0.68765257]
[ 0.05091281  0.94908719]
[ 0.19603185  0.80396815]
[ 0.5993192  0.4006808]
[ 0.23950304  0.76049696]
[ 0.18000971  0.81999029]
[ 0.14382614  0.85617386]
[ 0.00249141  0.99750859]
[ 0.60576508  0.39423492]
[ 0.05934337  0.94065663]
[ 0.51042176  0.48957824]
[ 0.05598876  0.94401124]
[ 0.3082853  0.6917147]
[ 0.25767747  0.74232253]
[ 0.38037507  0.61962493]
[ 0.24424772  0.75575228]
[ 0.16152138  0.83847862]
[ 0.18867682  0.81132318]
[ 0.44830675  0.55169325]
[ 0.02425107  0.97574893]
[ 0.07511599  0.92488401]
[ 0.21214514  0.78785486]
[ 0.00249141  0.99750859]
[ 0.17320976  0.82679024]
[ 0.01773411  0.98226589]
[ 0.0497671  0.9502329]
[ 0.06774946  0.93225054]
[ 0.52389853  0.47610147]
[ 0.01965792  0.98034208]
[ 0.4956327  0.5043673]
[ 0.39049802  0.60950198]
[ 0.58547895  0.41452105]
[ 0.0638322  0.9361678]
[ 0.17514236  0.82485764]
[ 0.38380663  0.61619337]
[ 0.18082547  0.81917453]
[ 0.30941401  0.69058599]
[ 0.37432587  0.62567413]
[ 0.36705964  0.63294036]
[ 0.09252877  0.90747123]
[ 0.08383467  0.91616533]
[ 0.21214514  0.78785486]
[ 0.17923733  0.82076267]
[ 0.22644574  0.77355426]
[ 0.05798811  0.94201189]
[ 0.02414945  0.97585055]
[ 0.12161151  0.87838849]
[ 0.16003249  0.83996751]
[ 0.10563769  0.89436231]
[ 0.36092262  0.63907738]
[ 0.21329319  0.78670681]
[ 0.1064988  0.8935012]
[ 0.25981545  0.74018455]
[ 0.05894988  0.94105012]
[ 0.25157323  0.74842677]
[ 0.29458973  0.70541027]
[ 0.29329313  0.70670687]
[ 0.05061916  0.94938084]
[ 0.21214514  0.78785486]
[ 0.02452391  0.97547609]
[ 0.0444418  0.9555582]
[ 0.30691889  0.69308111]
[ 0.03457795  0.96542205]
[ 0.06317304  0.93682696]
[ 0.40369376  0.59630624]
[ 0.5495786  0.4504214]
[ 0.43665557  0.56334443]
[ 0.16246462  0.83753538]
[ 0.43825286  0.56174714]
[ 0.71486154  0.28513846]
[ 0.73160618  0.26839382]
[ 0.29642295  0.70357705]
[ 0.29687297  0.70312703]
[ 0.15303457  0.84696543]
[ 0.46023289  0.53976711]
[ 0.26379087  0.73620913]
[ 0.00215968  0.99784032]
[ 0.29458973  0.70541027]
[ 0.31385837  0.68614163]
[ 0.38979039  0.61020961]
[ 0.42071246  0.57928754]
[ 0.02433958  0.97566042]
[ 0.03044428  0.96955572]
[ 0.01988476  0.98011524]
[ 0.01988476  0.98011524]
[ 0.2967468  0.7032532]
[ 0.38810452  0.61189548]
[ 0.51056144  0.48943856]
[ 0.15551587  0.84448413]
[ 0.0557934  0.9442066]
[ 0.29458973  0.70541027]
[ 0.53696577  0.46303423]
[ 0.02138758  0.97861242]
[ 0.31622009  0.68377991]
[ 0.53048977  0.46951023]
[ 0.84011539  0.15988461]
[ 0.37161621  0.62838379]
